match_id,week_tag,created_at,user_a,user_b,display_score,rank_score,overall_confidence,score_personality_total,score_mbti_total,score_astro_total,score_bazi,score_zodiac,score_constellation,score_natal_chart,mutual_like,first_message,reply_24h,sustained_7d,explanation_view,m_personality_score,m_personality_confidence,m_personality_degraded,m_personality_weight,m_personality_verdict,m_mbti_score,m_mbti_confidence,m_mbti_degraded,m_mbti_weight,m_mbti_verdict,m_bazi_score,m_bazi_confidence,m_bazi_degraded,m_bazi_weight,m_bazi_verdict,m_zodiac_score,m_zodiac_confidence,m_zodiac_degraded,m_zodiac_weight,m_zodiac_verdict,m_constellation_score,m_constellation_confidence,m_constellation_degraded,m_constellation_weight,m_constellation_verdict,m_natal_chart_score,m_natal_chart_confidence,m_natal_chart_degraded,m_natal_chart_weight,m_natal_chart_verdict,m_pair_chart_score,m_pair_chart_confidence,m_pair_chart_degraded,m_pair_chart_weight,m_pair_chart_verdict,label_positive_reply24h,label_positive_sustained7d
11570,2026-W13,2026-03-29T11:49:33+00:00,1292,1563,76,83,0.9,71,53,58,66,35,60,60,0,0,0,0,0,71,0.9,0,0.58,medium,53,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,35,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11569,2026-W13,2026-03-29T11:49:33+00:00,1290,1393,79,87,0.9,71,60,66,68,55,85,68,0,0,0,0,0,71,0.9,0,0.58,medium,60,0.62,0,0.07,medium,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11568,2026-W13,2026-03-29T11:49:33+00:00,1289,1946,72,79,0.9,62,56,62,64,60,60,60,0,0,0,0,0,62,0.9,0,0.58,medium,56,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11567,2026-W13,2026-03-29T11:49:33+00:00,1287,1868,78,86,0.9,69,59,65,71,55,60,60,0,0,0,0,0,69,0.9,0,0.58,medium,59,0.62,0,0.07,weak,71,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,70,0.92,0,0.0525,medium,0,0
11566,2026-W13,2026-03-29T11:49:33+00:00,1286,1926,79,87,0.9,68,63,70,76,55,75,75,0,0,0,0,0,68,0.9,0,0.58,medium,63,0.62,0,0.07,medium,76,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11565,2026-W13,2026-03-29T11:49:33+00:00,1285,2029,78,86,0.9,70,53,66,68,55,90,69,0,0,0,0,0,70,0.9,0,0.58,medium,53,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,69,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11564,2026-W13,2026-03-29T11:49:33+00:00,1284,1455,67,74,0.9,69,58,67,72,55,85,68,0,0,0,0,0,69,0.9,0,0.58,medium,58,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11563,2026-W13,2026-03-29T11:49:33+00:00,1283,1420,71,78,0.9,61,55,61,68,35,90,69,0,0,0,0,0,61,0.9,0,0.58,medium,55,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,35,1,0,0.0875,weak,90,1,0,0.028,strong,69,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11562,2026-W13,2026-03-29T11:49:33+00:00,1282,1771,78,86,0.9,72,55,60,63,55,60,60,0,0,0,0,0,72,0.9,0,0.58,medium,55,0.62,0,0.07,weak,63,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11561,2026-W13,2026-03-29T11:49:33+00:00,1281,1334,80,88,0.9,72,59,67,67,55,75,75,0,0,0,0,0,72,0.9,0,0.58,medium,59,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11560,2026-W13,2026-03-29T11:49:33+00:00,1280,1723,78,86,0.9,72,59,61,59,55,75,65,0,0,0,0,0,72,0.9,0,0.58,medium,59,0.62,0,0.07,weak,59,0.92,0,0.1575,weak,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11559,2026-W13,2026-03-29T11:49:33+00:00,1278,1998,79,87,0.9,66,63,72,74,55,85,84,0,0,0,0,0,66,0.9,0,0.58,medium,63,0.62,0,0.07,medium,74,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,84,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11558,2026-W13,2026-03-29T11:49:33+00:00,1276,1980,70,77,0.9,73,63,68,71,55,60,77,0,0,0,0,0,73,0.9,0,0.58,medium,63,0.62,0,0.07,medium,71,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11557,2026-W13,2026-03-29T11:49:33+00:00,1274,1949,73,80,0.9,67,55,81,73,100,75,75,0,0,0,0,0,67,0.9,0,0.58,medium,55,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,79,0.92,0,0.0525,medium,0,0
11556,2026-W13,2026-03-29T11:49:33+00:00,1273,1838,78,86,0.9,73,60,58,56,55,60,60,0,0,0,0,0,73,0.9,0,0.58,medium,60,0.62,0,0.07,medium,56,0.92,0,0.1575,weak,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11555,2026-W13,2026-03-29T11:49:33+00:00,1271,1607,71,78,0.9,72,63,74,69,85,60,78,0,0,0,0,0,72,0.9,0,0.58,medium,63,0.62,0,0.07,medium,69,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11554,2026-W13,2026-03-29T11:49:33+00:00,1270,1667,75,82,0.9,66,54,63,62,60,60,70,0,0,0,0,0,66,0.9,0,0.58,medium,54,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11553,2026-W13,2026-03-29T11:49:33+00:00,1269,1515,71,78,0.9,66,60,76,65,100,60,77,0,0,0,0,0,66,0.9,0,0.58,medium,60,0.62,0,0.07,medium,65,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11552,2026-W13,2026-03-29T11:49:33+00:00,1267,1855,71,78,0.9,71,56,76,72,85,60,80,0,0,0,0,0,71,0.9,0,0.58,medium,56,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11551,2026-W13,2026-03-29T11:49:33+00:00,1265,1651,77,85,0.9,67,59,66,68,55,60,77,0,0,0,0,0,67,0.9,0,0.58,medium,59,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11550,2026-W13,2026-03-29T11:49:33+00:00,1263,1540,73,80,0.9,62,58,71,64,85,75,65,0,0,0,0,0,62,0.9,0,0.58,medium,58,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11549,2026-W13,2026-03-29T11:49:33+00:00,1262,1505,69,76,0.9,71,56,71,79,55,85,68,0,0,0,0,0,71,0.9,0,0.58,medium,56,0.62,0,0.07,weak,79,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11548,2026-W13,2026-03-29T11:49:33+00:00,1261,1732,68,74,0.9,69,52,64,69,60,60,60,0,0,0,0,0,69,0.9,0,0.58,medium,52,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11547,2026-W13,2026-03-29T11:49:33+00:00,1260,1399,76,84,0.9,64,59,76,68,85,85,86,0,0,0,0,0,64,0.9,0,0.58,medium,59,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,86,0.9,0,0.0245,strong,75,0.92,0,0.0525,medium,0,0
11546,2026-W13,2026-03-29T11:49:33+00:00,1259,1369,84,92,0.9,79,58,63,69,55,60,60,0,0,0,0,0,79,0.9,0,0.58,medium,58,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11545,2026-W13,2026-03-29T11:49:33+00:00,1258,2037,71,78,0.9,70,56,52,59,20,75,65,0,0,0,0,0,70,0.9,0,0.58,medium,56,0.62,0,0.07,weak,59,0.92,0,0.1575,weak,20,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11544,2026-W13,2026-03-29T11:49:33+00:00,1257,1821,78,86,0.9,66,56,72,79,60,60,77,0,0,0,0,0,66,0.9,0,0.58,medium,56,0.62,0,0.07,weak,79,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11543,2026-W13,2026-03-29T11:49:33+00:00,1254,1537,77,85,0.9,70,59,61,60,55,60,60,0,0,0,0,0,70,0.9,0,0.58,medium,59,0.62,0,0.07,weak,60,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11542,2026-W13,2026-03-29T11:49:33+00:00,1252,1923,83,91,0.9,80,53,69,54,85,85,78,0,0,0,0,0,80,0.9,0,0.58,strong,53,0.62,0,0.07,weak,54,0.92,0,0.1575,weak,85,1,0,0.0875,strong,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,77,0.92,0,0.0525,medium,0,0
11541,2026-W13,2026-03-29T11:49:33+00:00,1251,1639,74,81,0.9,62,59,75,64,85,85,87,0,0,0,0,0,62,0.9,0,0.58,medium,59,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,87,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11540,2026-W13,2026-03-29T11:49:33+00:00,1250,1632,77,85,0.9,69,52,65,69,55,60,70,0,0,0,0,0,69,0.9,0,0.58,medium,52,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11539,2026-W13,2026-03-29T11:49:33+00:00,1249,1911,83,91,0.9,72,63,71,70,60,90,89,0,0,0,0,0,72,0.9,0,0.58,medium,63,0.62,0,0.07,medium,70,0.92,0,0.1575,medium,60,1,0,0.0875,medium,90,1,0,0.028,strong,89,0.9,0,0.0245,strong,76,0.92,0,0.0525,medium,0,0
11538,2026-W13,2026-03-29T11:49:33+00:00,1245,1608,78,86,0.9,65,58,71,75,55,75,84,0,0,0,0,0,65,0.9,0,0.58,medium,58,0.62,0,0.07,weak,75,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,84,0.9,0,0.0245,strong,76,0.92,0,0.0525,medium,0,0
11537,2026-W13,2026-03-29T11:49:33+00:00,1244,1890,78,86,0.9,68,59,67,75,55,60,60,0,0,0,0,0,68,0.9,0,0.58,medium,59,0.62,0,0.07,weak,75,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11536,2026-W13,2026-03-29T11:49:33+00:00,1242,1706,76,84,0.9,72,63,61,64,55,60,60,0,0,0,0,0,72,0.9,0,0.58,medium,63,0.62,0,0.07,medium,64,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11535,2026-W13,2026-03-29T11:49:33+00:00,1241,1573,76,84,0.9,71,59,79,67,100,90,86,0,0,0,0,0,71,0.9,0,0.58,medium,59,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,100,1,0,0.0875,strong,90,1,0,0.028,strong,86,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11534,2026-W13,2026-03-29T11:49:33+00:00,1239,1687,78,86,0.9,72,63,67,65,55,75,81,0,0,0,0,0,72,0.9,0,0.58,medium,63,0.62,0,0.07,medium,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,82,0.92,0,0.0525,strong,0,0
11533,2026-W13,2026-03-29T11:49:33+00:00,1238,1324,84,92,0.9,73,63,81,71,100,85,78,0,0,0,0,0,73,0.9,0,0.58,medium,63,0.62,0,0.07,medium,71,0.92,0,0.1575,medium,100,1,0,0.0875,strong,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,77,0.92,0,0.0525,medium,0,0
11532,2026-W13,2026-03-29T11:49:33+00:00,1237,1861,79,87,0.9,72,61,63,58,55,75,81,0,0,0,0,0,72,0.9,0,0.58,medium,61,0.62,0,0.07,medium,58,0.92,0,0.1575,weak,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11531,2026-W13,2026-03-29T11:49:33+00:00,1236,1947,72,79,0.9,68,55,73,64,85,90,79,0,0,0,0,0,68,0.9,0,0.58,medium,55,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,85,1,0,0.0875,strong,90,1,0,0.028,strong,79,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11530,2026-W13,2026-03-29T11:49:33+00:00,1235,1395,74,81,0.9,69,61,62,62,55,75,65,0,0,0,0,0,69,0.9,0,0.58,medium,61,0.62,0,0.07,medium,62,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11529,2026-W13,2026-03-29T11:49:33+00:00,1234,1669,82,90,0.9,72,56,69,58,100,60,60,0,0,0,0,0,72,0.9,0,0.58,medium,56,0.62,0,0.07,weak,58,0.92,0,0.1575,weak,100,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11528,2026-W13,2026-03-29T11:49:33+00:00,1233,1256,78,86,0.9,68,55,67,73,55,75,65,0,0,0,0,0,68,0.9,0,0.58,medium,55,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11527,2026-W13,2026-03-29T11:49:33+00:00,1231,1778,80,88,0.9,70,60,68,65,55,85,86,0,0,0,0,0,70,0.9,0,0.58,medium,60,0.62,0,0.07,medium,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,86,0.9,0,0.0245,strong,80,0.92,0,0.0525,strong,0,0
11526,2026-W13,2026-03-29T11:49:33+00:00,1230,1305,82,90,0.9,67,60,78,68,100,75,81,0,0,0,0,0,67,0.9,0,0.58,medium,60,0.62,0,0.07,medium,68,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11525,2026-W13,2026-03-29T11:49:33+00:00,1229,1735,85,94,0.9,79,59,73,61,85,75,84,0,0,0,0,0,79,0.9,0,0.58,medium,59,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,84,0.9,0,0.0245,strong,83,0.92,0,0.0525,strong,0,0
11524,2026-W13,2026-03-29T11:49:33+00:00,1228,2007,78,86,0.9,70,59,63,66,60,60,60,0,0,0,0,0,70,0.9,0,0.58,medium,59,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11523,2026-W13,2026-03-29T11:49:33+00:00,1227,1789,71,78,0.9,68,58,69,61,85,75,65,0,0,0,0,0,68,0.9,0,0.58,medium,58,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11522,2026-W13,2026-03-29T11:49:33+00:00,1223,1854,78,86,0.9,67,55,68,72,55,60,78,0,0,0,0,0,67,0.9,0,0.58,medium,55,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11521,2026-W13,2026-03-29T11:49:33+00:00,1222,1921,78,86,0.9,68,59,76,75,85,85,68,0,0,0,0,0,68,0.9,0,0.58,medium,59,0.62,0,0.07,weak,75,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11520,2026-W13,2026-03-29T11:49:33+00:00,1221,1738,78,86,0.9,68,58,66,70,55,60,70,0,0,0,0,0,68,0.9,0,0.58,medium,58,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11519,2026-W13,2026-03-29T11:49:33+00:00,1220,1501,69,76,0.9,73,52,70,67,55,85,87,0,0,0,0,0,73,0.9,0,0.58,medium,52,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,87,0.9,0,0.0245,strong,86,0.92,0,0.0525,strong,0,0
11518,2026-W13,2026-03-29T11:49:33+00:00,1219,1530,72,79,0.9,62,54,68,77,55,60,60,0,0,0,0,0,62,0.9,0,0.58,medium,54,0.62,0,0.07,weak,77,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11517,2026-W13,2026-03-29T11:49:33+00:00,1217,1255,76,84,0.9,73,63,75,65,85,85,87,0,0,0,0,0,73,0.9,0,0.58,medium,63,0.62,0,0.07,medium,65,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,87,0.9,0,0.0245,strong,76,0.92,0,0.0525,medium,0,0
11516,2026-W13,2026-03-29T11:49:33+00:00,1216,1897,80,88,0.9,72,55,66,73,60,60,60,0,0,0,0,0,72,0.9,0,0.58,medium,55,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11515,2026-W13,2026-03-29T11:49:33+00:00,1215,1381,72,79,0.9,59,58,68,72,55,60,78,0,0,0,0,0,59,0.9,0,0.58,weak,58,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,80,0.92,0,0.0525,strong,0,0
11514,2026-W13,2026-03-29T11:49:33+00:00,1214,1437,72,79,0.9,64,53,66,70,55,60,70,0,0,0,0,0,64,0.9,0,0.58,medium,53,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11513,2026-W13,2026-03-29T11:49:33+00:00,1213,1490,80,88,0.9,73,59,65,69,55,60,60,0,0,0,0,0,73,0.9,0,0.58,medium,59,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11512,2026-W13,2026-03-29T11:49:33+00:00,1212,1613,75,82,0.9,75,54,73,61,100,75,65,0,0,0,0,0,75,0.9,0,0.58,medium,54,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11511,2026-W13,2026-03-29T11:49:33+00:00,1211,2018,71,78,0.9,75,61,61,73,35,60,60,0,0,0,0,0,75,0.9,0,0.58,medium,61,0.62,0,0.07,medium,73,0.92,0,0.1575,medium,35,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11510,2026-W13,2026-03-29T11:49:33+00:00,1210,1306,70,77,0.9,68,63,78,64,100,85,87,0,0,0,0,0,68,0.9,0,0.58,medium,63,0.62,0,0.07,medium,64,0.92,0,0.1575,medium,100,1,0,0.0875,strong,85,1,0,0.028,strong,87,0.9,0,0.0245,strong,76,0.92,0,0.0525,medium,0,0
11509,2026-W13,2026-03-29T11:49:33+00:00,1209,1869,70,77,0.9,70,56,66,66,60,85,68,0,0,0,0,0,70,0.9,0,0.58,medium,56,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,60,1,0,0.0875,medium,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11508,2026-W13,2026-03-29T11:49:33+00:00,1208,1840,66,73,0.9,70,53,66,68,55,60,78,0,0,0,0,0,70,0.9,0,0.58,medium,53,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,79,0.92,0,0.0525,medium,0,0
11507,2026-W13,2026-03-29T11:49:33+00:00,1207,1941,73,81,0.9,60,54,69,66,60,75,84,0,0,0,0,0,60,0.9,0,0.58,medium,54,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,84,0.9,0,0.0245,strong,84,0.92,0,0.0525,strong,0,0
11506,2026-W13,2026-03-29T11:49:33+00:00,1206,1351,74,81,0.9,70,58,74,72,85,60,70,0,0,0,0,0,70,0.9,0,0.58,medium,58,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11505,2026-W13,2026-03-29T11:49:33+00:00,1205,1225,85,94,0.9,81,59,62,62,55,60,70,0,0,0,0,0,81,0.9,0,0.58,strong,59,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11504,2026-W13,2026-03-29T11:49:33+00:00,1204,1268,72,79,0.9,58,63,68,75,55,75,65,0,0,0,0,0,58,0.9,0,0.58,weak,63,0.62,0,0.07,medium,75,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11503,2026-W13,2026-03-29T11:49:33+00:00,1202,1878,76,83,0.9,67,60,64,69,55,60,60,0,0,0,0,0,67,0.9,0,0.58,medium,60,0.62,0,0.07,medium,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,71,0.92,0,0.0525,medium,0,0
11502,2026-W13,2026-03-29T11:49:33+00:00,1201,1967,75,82,0.9,66,52,62,75,30,75,65,0,0,0,0,0,66,0.9,0,0.58,medium,52,0.62,0,0.07,weak,75,0.92,0,0.1575,medium,30,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11501,2026-W13,2026-03-29T11:49:33+00:00,1200,1695,68,75,0.9,65,56,77,73,85,85,78,0,0,0,0,0,65,0.9,0,0.58,medium,56,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11500,2026-W13,2026-03-29T11:49:33+00:00,1199,1543,79,87,0.9,71,53,67,68,55,75,75,0,0,0,0,0,71,0.9,0,0.58,medium,53,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,79,0.92,0,0.0525,medium,0,0
11499,2026-W13,2026-03-29T11:49:33+00:00,1197,1471,84,92,0.9,77,55,75,72,85,90,69,0,0,0,0,0,77,0.9,0,0.58,medium,55,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,85,1,0,0.0875,strong,90,1,0,0.028,strong,69,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11498,2026-W13,2026-03-29T11:49:33+00:00,1196,1294,86,95,0.9,74,60,76,73,100,60,60,0,0,0,0,0,74,0.9,0,0.58,medium,60,0.62,0,0.07,medium,73,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11497,2026-W13,2026-03-29T11:49:33+00:00,1195,1958,79,87,0.9,71,52,66,60,60,75,81,0,0,0,0,0,71,0.9,0,0.58,medium,52,0.62,0,0.07,weak,60,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11496,2026-W13,2026-03-29T11:49:33+00:00,1192,1942,72,79,0.9,72,59,68,70,60,85,68,0,0,0,0,0,72,0.9,0,0.58,medium,59,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,60,1,0,0.0875,medium,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11495,2026-W13,2026-03-29T11:49:33+00:00,1191,1629,71,78,0.9,67,59,72,63,85,75,81,0,0,0,0,0,67,0.9,0,0.58,medium,59,0.62,0,0.07,weak,63,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11494,2026-W13,2026-03-29T11:49:33+00:00,1190,1870,75,83,0.9,66,59,71,59,85,90,79,0,0,0,0,0,66,0.9,0,0.58,medium,59,0.62,0,0.07,weak,59,0.92,0,0.1575,weak,85,1,0,0.0875,strong,90,1,0,0.028,strong,79,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11493,2026-W13,2026-03-29T11:49:33+00:00,1189,1988,72,79,0.9,69,54,57,68,30,60,60,0,0,0,0,0,69,0.9,0,0.58,medium,54,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,30,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
